Archive_Date,Hospital_Group,Hospital_HIPE,Hospital_Name,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,31
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Day Case,Adult,65+, 12-15 Months,15
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Day Case,Adult,65+, 15-18 Months,10
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Day Case,Adult,65+,18+ Months,9
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Day Case,Child,0-15,  0-3 Months,22
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Day Case,Child,0-15,  3-6 Months,18
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Day Case,Child,0-15,  6-9 Months,13
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Day Case,Child,0-15,  9-12 Months,7
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Day Case,Child,0-15, 12-15 Months,8
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Day Case,Child,0-15, 15-18 Months,6
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Inpatient,Adult,16-64,  0-3 Months,15
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Inpatient,Adult,16-64,  3-6 Months,15
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Inpatient,Adult,16-64,  6-9 Months,6
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Inpatient,Adult,16-64,  9-12 Months,1
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Inpatient,Adult,16-64,18+ Months,1
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Inpatient,Adult,65+,  0-3 Months,31
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Inpatient,Adult,65+,  3-6 Months,14
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Inpatient,Adult,65+,  6-9 Months,5
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Inpatient,Adult,65+,  9-12 Months,2
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Inpatient,Adult,65+, 12-15 Months,2
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Inpatient,Adult,65+, 15-18 Months,1
30/01/2020,Ireland East Hospital Group,0950,Royal Victoria Eye and Ear Hospital,1700,Ophthalmology,Inpatient,Adult,65+,18+ Months,1
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,0000,Small Volume Specialities,Inpatient,Adult,65+,  0-3 Months,1
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,153
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,103
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,20
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,2
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,48
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,41
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,7
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,1800,Orthopaedics,Day Case,Child,0-15,  0-3 Months,5
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,1800,Orthopaedics,Day Case,Child,0-15,  3-6 Months,3
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,297
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,188
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,71
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,2
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,8
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,227
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,191
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,32
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,1
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,1
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,1800,Orthopaedics,Inpatient,Child,0-15,  0-3 Months,23
30/01/2020,Ireland East Hospital Group,0955,Cappagh National Orthopaedic Hospital,1800,Orthopaedics,Inpatient,Child,0-15,  3-6 Months,18
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,0000,Small Volume Specialities,Day Case,Adult,16-64,  0-3 Months,5
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,0000,Small Volume Specialities,Day Case,Adult,65+,  0-3 Months,3
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,0000,Small Volume Specialities,Inpatient,Adult,16-64,  0-3 Months,1
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,0100,Cardiology,Day Case,Adult,16-64,  0-3 Months,1
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,0100,Cardiology,Day Case,Adult,16-64,  3-6 Months,2
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,0100,Cardiology,Day Case,Adult,65+,  0-3 Months,3
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,0100,Cardiology,Day Case,Adult,65+,  3-6 Months,1
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,0100,Cardiology,Inpatient,Adult,16-64,  3-6 Months,1
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,0100,Cardiology,Inpatient,Adult,65+,  0-3 Months,1
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,10
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,5
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,1
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,4
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,1
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,1
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,3
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,2
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,19
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,16
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,3
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,3
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,4
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,7
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,5
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,3
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,9
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,4
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,2
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2000,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,3
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2000,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,1
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2200,Radiology,Day Case,Adult,16-64,  0-3 Months,8
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2200,Radiology,Day Case,Adult,65+,  0-3 Months,3
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2200,Radiology,Day Case,Adult,65+,  3-6 Months,1
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2400,Respiratory Medicine,Day Case,Adult,16-64,  0-3 Months,71
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2400,Respiratory Medicine,Day Case,Adult,16-64,  3-6 Months,38
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2400,Respiratory Medicine,Day Case,Adult,16-64,  6-9 Months,21
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2400,Respiratory Medicine,Day Case,Adult,16-64,  9-12 Months,13
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2400,Respiratory Medicine,Day Case,Adult,65+,  0-3 Months,16
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2400,Respiratory Medicine,Day Case,Adult,65+,  3-6 Months,13
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2400,Respiratory Medicine,Day Case,Adult,65+,  6-9 Months,4
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2400,Respiratory Medicine,Day Case,Adult,65+,  9-12 Months,4
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2400,Respiratory Medicine,Inpatient,Adult,16-64,  0-3 Months,2
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2400,Respiratory Medicine,Inpatient,Adult,16-64,  3-6 Months,6
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2400,Respiratory Medicine,Inpatient,Adult,16-64,  9-12 Months,12
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2400,Respiratory Medicine,Inpatient,Adult,65+,  9-12 Months,5
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,183
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,139
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,105
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,54
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,21
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,22
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,12
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,11
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,4
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,5
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,3
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,2
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,2
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,8
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,1
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,7800,Urology,Day Case,Adult,16-64,  0-3 Months,167
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,7800,Urology,Day Case,Adult,16-64,  3-6 Months,83
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,7800,Urology,Day Case,Adult,16-64,  6-9 Months,33
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,7800,Urology,Day Case,Adult,16-64,  9-12 Months,1
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,7800,Urology,Day Case,Adult,65+,  0-3 Months,57
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,7800,Urology,Day Case,Adult,65+,  3-6 Months,42
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,7800,Urology,Day Case,Adult,65+,  6-9 Months,15
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,4
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,3
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,7800,Urology,Inpatient,Adult,65+,  0-3 Months,8
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,7800,Urology,Inpatient,Adult,65+,  3-6 Months,4
30/01/2020,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,7800,Urology,Inpatient,Adult,65+,  6-9 Months,1
30/01/2020,RCSI  Hospitals Group,0400,Louth County Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64,  0-3 Months,3
30/01/2020,RCSI  Hospitals Group,0400,Louth County Hospital,0000,Small Volume Specialities,Day Case,Adult,65+,  0-3 Months,2
30/01/2020,RCSI  Hospitals Group,0400,Louth County Hospital,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,76
30/01/2020,RCSI  Hospitals Group,0400,Louth County Hospital,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,32
30/01/2020,RCSI  Hospitals Group,0400,Louth County Hospital,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,5
30/01/2020,RCSI  Hospitals Group,0400,Louth County Hospital,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,6
30/01/2020,RCSI  Hospitals Group,0400,Louth County Hospital,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,1
30/01/2020,RCSI  Hospitals Group,0400,Louth County Hospital,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,34
30/01/2020,RCSI  Hospitals Group,0400,Louth County Hospital,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,1
30/01/2020,RCSI  Hospitals Group,0400,Louth County Hospital,1700,Ophthalmology,Inpatient,Adult,16-64,  0-3 Months,1
30/01/2020,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,65
30/01/2020,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,28
30/01/2020,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,1
30/01/2020,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,9
30/01/2020,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,1
30/01/2020,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,1
30/01/2020,RCSI  Hospitals Group,0400,Louth County Hospital,7800,Urology,Day Case,Adult,16-64,  0-3 Months,42
30/01/2020,RCSI  Hospitals Group,0400,Louth County Hospital,7800,Urology,Day Case,Adult,16-64,  3-6 Months,8
30/01/2020,RCSI  Hospitals Group,0400,Louth County Hospital,7800,Urology,Day Case,Adult,16-64,  6-9 Months,4
30/01/2020,RCSI  Hospitals Group,0400,Louth County Hospital,7800,Urology,Day Case,Adult,65+,  0-3 Months,20
30/01/2020,RCSI  Hospitals Group,0400,Louth County Hospital,7800,Urology,Day Case,Adult,65+,  3-6 Months,8
30/01/2020,RCSI  Hospitals Group,0402,Cavan General Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64,  0-3 Months,4
30/01/2020,RCSI  Hospitals Group,0402,Cavan General Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64,  3-6 Months,1
30/01/2020,RCSI  Hospitals Group,0402,Cavan General Hospital,0000,Small Volume Specialities,Day Case,Adult,65+,  0-3 Months,1
30/01/2020,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,26
30/01/2020,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,1
30/01/2020,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,2
30/01/2020,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,35
30/01/2020,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,2
30/01/2020,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,4
30/01/2020,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,1
30/01/2020,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,158
30/01/2020,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,27
30/01/2020,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,44
30/01/2020,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,11
30/01/2020,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,15
30/01/2020,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,3
30/01/2020,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,1
30/01/2020,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,4
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0000,Small Volume Specialities,Day Case,Adult,16-64,  0-3 Months,2
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0000,Small Volume Specialities,Day Case,Adult,16-64,  9-12 Months,1
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0000,Small Volume Specialities,Day Case,Adult,65+,  3-6 Months,1
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0000,Small Volume Specialities,Day Case,Child,0-15,  0-3 Months,2
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0000,Small Volume Specialities,Inpatient,Child,0-15,  0-3 Months,1
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,14
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,3
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,1
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,2
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,6
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,10
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,9
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,2
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,1
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,6
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,6
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,1
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,42
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,33
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,21
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,2
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,15
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,3
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,7
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,2
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,1
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,31
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,24
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,21
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Child,0-15,  9-12 Months,5
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,43
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,34
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,11
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,17
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,12
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,6
30/01/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,4
