Archive_Date,Hospital_Group,Hospital_HIPE,Hospital_Name,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
27/07/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,3
27/07/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,3
27/07/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,1
27/07/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,1
27/07/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,1
27/07/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,1
27/07/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  0-3 Months,18
27/07/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  3-6 Months,6
27/07/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  6-9 Months,5
27/07/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  0-3 Months,7
27/07/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  3-6 Months,1
27/07/2018,Ireland East Hospital Group,910,St. Vincent's University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,143
27/07/2018,Ireland East Hospital Group,910,St. Vincent's University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,1
27/07/2018,Ireland East Hospital Group,910,St. Vincent's University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,45
27/07/2018,Ireland East Hospital Group,910,St. Vincent's University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,25
27/07/2018,Ireland East Hospital Group,910,St. Vincent's University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,11
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,57
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,42
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,30
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,4
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,700,Gastro-Enterology,Day Case,Adult,16-64, 15-18 Months,2
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,1
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,10
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,9
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,5
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,2
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,3
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,255
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,203
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,138
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,30
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,6
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,9
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,5
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,65
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,50
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,35
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,6
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,1
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,1
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,1
27/07/2018,Ireland East Hospital Group,912,St. Michael's Hospital,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,1
27/07/2018,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,345
27/07/2018,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,25
27/07/2018,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,83
27/07/2018,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,5
27/07/2018,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,126
27/07/2018,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,55
27/07/2018,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,29
27/07/2018,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,12
27/07/2018,RCSI  Hospitals Group,400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,218
27/07/2018,RCSI  Hospitals Group,400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,26
27/07/2018,RCSI  Hospitals Group,400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,82
27/07/2018,RCSI  Hospitals Group,400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,14
27/07/2018,RCSI  Hospitals Group,400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,1
27/07/2018,RCSI  Hospitals Group,400,Louth County Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,106
27/07/2018,RCSI  Hospitals Group,400,Louth County Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,12
27/07/2018,RCSI  Hospitals Group,400,Louth County Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,26
27/07/2018,RCSI  Hospitals Group,400,Louth County Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,8
27/07/2018,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,164
27/07/2018,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,4
27/07/2018,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,44
27/07/2018,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,1
27/07/2018,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,1
27/07/2018,RCSI  Hospitals Group,402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,52
27/07/2018,RCSI  Hospitals Group,402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,22
27/07/2018,RCSI  Hospitals Group,402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,2
27/07/2018,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,76
27/07/2018,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,23
27/07/2018,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,23
27/07/2018,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,2
27/07/2018,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,11
27/07/2018,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,6
27/07/2018,RCSI  Hospitals Group,923,Beaumont Hospital,0,Small Volume Specialities,Inpatient,Adult,65+,  0-3 Months,1
27/07/2018,RCSI  Hospitals Group,923,Beaumont Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,281
27/07/2018,RCSI  Hospitals Group,923,Beaumont Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,29
27/07/2018,RCSI  Hospitals Group,923,Beaumont Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,57
27/07/2018,RCSI  Hospitals Group,923,Beaumont Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,9
27/07/2018,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,68
27/07/2018,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,8
27/07/2018,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,30
27/07/2018,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,4
27/07/2018,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,1
27/07/2018,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,1
27/07/2018,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,1
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,1
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,213
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,166
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,100
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,74
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,1
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,102
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,34
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,38
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,18
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,1
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,175
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,161
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,1
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,1
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,51
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,41
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,2
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,5000,General Medicine,Day Case,Child,0-15,  0-3 Months,2
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,5000,General Medicine,Day Case,Child,0-15,  3-6 Months,2
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,5000,General Medicine,Day Case,Child,0-15,  6-9 Months,1
27/07/2018,Saolta University Health Care Group,500,Letterkenny University Hospital,5000,General Medicine,Day Case,Child,0-15,  9-12 Months,1
27/07/2018,Saolta University Health Care Group,501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,151
27/07/2018,Saolta University Health Care Group,501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,40
27/07/2018,Saolta University Health Care Group,501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,77
27/07/2018,Saolta University Health Care Group,501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,13
27/07/2018,Saolta University Health Care Group,501,Sligo University Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,106
27/07/2018,Saolta University Health Care Group,501,Sligo University Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,2
27/07/2018,Saolta University Health Care Group,501,Sligo University Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,67
27/07/2018,Saolta University Health Care Group,501,Sligo University Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,1
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,452
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,278
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,162
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,117
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,37
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,16-64, 15-18 Months,4
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,29
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,174
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,111
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,31
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,25
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,5
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,65+, 15-18 Months,2
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Adult,65+,18+ Months,6
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Child,0-15,  0-3 Months,1
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Child,0-15,  3-6 Months,4
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,700,Gastro-Enterology,Day Case,Child,0-15, 15-18 Months,1
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,168
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,107
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,83
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,48
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,28
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,2
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Day Case,Adult,16-64,18+ Months,19
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,78
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,68
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,49
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,31
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,20
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,2
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Day Case,Adult,65+,18+ Months,15
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,1
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,2
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,1
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,2
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,3
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,1
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,1
27/07/2018,Saolta University Health Care Group,800,Galway University Hospitals,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,1
27/07/2018,Saolta University Health Care Group,802,Mayo University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,15
27/07/2018,Saolta University Health Care Group,802,Mayo University Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,4
27/07/2018,Saolta University Health Care Group,802,Mayo University Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,3
27/07/2018,Saolta University Health Care Group,802,Mayo University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,12
27/07/2018,Saolta University Health Care Group,802,Mayo University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,3
27/07/2018,Saolta University Health Care Group,802,Mayo University Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,1
27/07/2018,Saolta University Health Care Group,802,Mayo University Hospital,2600,General Surgery,Inpatient,Adult,65+,18+ Months,1
27/07/2018,Saolta University Health Care Group,802,Mayo University Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,39
27/07/2018,Saolta University Health Care Group,802,Mayo University Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,54
27/07/2018,Saolta University Health Care Group,802,Mayo University Hospital,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,36
27/07/2018,Saolta University Health Care Group,802,Mayo University Hospital,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,9
27/07/2018,Saolta University Health Care Group,802,Mayo University Hospital,5000,General Medicine,Day Case,Adult,16-64, 12-15 Months,9
27/07/2018,Saolta University Health Care Group,802,Mayo University Hospital,5000,General Medicine,Day Case,Adult,16-64, 15-18 Months,3
27/07/2018,Saolta University Health Care Group,802,Mayo University Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,29
27/07/2018,Saolta University Health Care Group,802,Mayo University Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,30
27/07/2018,Saolta University Health Care Group,802,Mayo University Hospital,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,11
27/07/2018,Saolta University Health Care Group,802,Mayo University Hospital,5000,General Medicine,Day Case,Adult,65+,  9-12 Months,11
27/07/2018,Saolta University Health Care Group,802,Mayo University Hospital,5000,General Medicine,Day Case,Adult,65+, 12-15 Months,4
27/07/2018,Saolta University Health Care Group,802,Mayo University Hospital,5000,General Medicine,Day Case,Adult,65+, 15-18 Months,3
27/07/2018,Saolta University Health Care Group,802,Mayo University Hospital,5000,General Medicine,Day Case,Child,0-15, 12-15 Months,1
27/07/2018,Saolta University Health Care Group,803,Roscommon University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,105
27/07/2018,Saolta University Health Care Group,803,Roscommon University Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,2
27/07/2018,Saolta University Health Care Group,803,Roscommon University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,44
27/07/2018,Saolta University Health Care Group,803,Roscommon University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,4
27/07/2018,Saolta University Health Care Group,919,Portiuncula University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,57
27/07/2018,Saolta University Health Care Group,919,Portiuncula University Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,12
27/07/2018,Saolta University Health Care Group,919,Portiuncula University Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,1
27/07/2018,Saolta University Health Care Group,919,Portiuncula University Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,1
27/07/2018,Saolta University Health Care Group,919,Portiuncula University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,20
27/07/2018,Saolta University Health Care Group,919,Portiuncula University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,4
27/07/2018,Saolta University Health Care Group,919,Portiuncula University Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,3
27/07/2018,Saolta University Health Care Group,919,Portiuncula University Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,2
27/07/2018,Saolta University Health Care Group,919,Portiuncula University Hospital,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,1
27/07/2018,South/South West Hospital Group,600,University Hospital Waterford,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,78
27/07/2018,South/South West Hospital Group,600,University Hospital Waterford,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,55
27/07/2018,South/South West Hospital Group,600,University Hospital Waterford,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,35
27/07/2018,South/South West Hospital Group,600,University Hospital Waterford,700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,20
27/07/2018,South/South West Hospital Group,600,University Hospital Waterford,700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,11
27/07/2018,South/South West Hospital Group,600,University Hospital Waterford,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,30
27/07/2018,South/South West Hospital Group,600,University Hospital Waterford,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,25
27/07/2018,South/South West Hospital Group,600,University Hospital Waterford,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,15
27/07/2018,South/South West Hospital Group,600,University Hospital Waterford,700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,8
27/07/2018,South/South West Hospital Group,600,University Hospital Waterford,700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,2
27/07/2018,South/South West Hospital Group,600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  0-3 Months,85
27/07/2018,South/South West Hospital Group,600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  3-6 Months,74
27/07/2018,South/South West Hospital Group,600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  6-9 Months,65
27/07/2018,South/South West Hospital Group,600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  9-12 Months,13
27/07/2018,South/South West Hospital Group,600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 12-15 Months,4
27/07/2018,South/South West Hospital Group,600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  0-3 Months,39
27/07/2018,South/South West Hospital Group,600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  3-6 Months,32
27/07/2018,South/South West Hospital Group,600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  6-9 Months,12
27/07/2018,South/South West Hospital Group,600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  9-12 Months,2
27/07/2018,South/South West Hospital Group,600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+, 12-15 Months,1
27/07/2018,South/South West Hospital Group,600,University Hospital Waterford,7800,Urology,Day Case,Adult,65+,  0-3 Months,1
27/07/2018,South/South West Hospital Group,607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,67
27/07/2018,South/South West Hospital Group,607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,8
27/07/2018,South/South West Hospital Group,607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,3
27/07/2018,South/South West Hospital Group,607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,1
27/07/2018,South/South West Hospital Group,607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,17
