Archive Date,Group,Hospital HIPE,Hospital,Specialty HIPE,Specialty,Case Type,Adult/Child,Age Categorisation,Time Bands,Count
2015-07-30,Saolta University Health Care Group,0919,Portiuncula Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64, 0-3 Months,4
2015-07-30,Saolta University Health Care Group,0919,Portiuncula Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,33
2015-07-30,Saolta University Health Care Group,0919,Portiuncula Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,15
2015-07-30,Saolta University Health Care Group,0919,Portiuncula Hospital,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,1
2015-07-30,Saolta University Health Care Group,0919,Portiuncula Hospital,2600,General Surgery,Day Case,Adult,16-64, 9-12 Months,1
2015-07-30,Saolta University Health Care Group,0919,Portiuncula Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,11
2015-07-30,Saolta University Health Care Group,0919,Portiuncula Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,3
2015-07-30,Saolta University Health Care Group,0919,Portiuncula Hospital,2600,General Surgery,Day Case,Adult,65+, 6-9 Months,2
2015-07-30,Saolta University Health Care Group,0919,Portiuncula Hospital,2600,General Surgery,Day Case,Adult,65+, 9-12 Months,1
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,0000,Small Volume Specialities,Day Case,Adult,16-64, 3-6 Months,1
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,135
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,92
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,16-64, 6-9 Months,89
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,16-64, 9-12 Months,16
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,59
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,65+, 3-6 Months,56
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,65+, 6-9 Months,28
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,65+, 9-12 Months,7
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,35
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,23
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,15
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,2600,General Surgery,Day Case,Adult,16-64, 9-12 Months,6
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,18
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,13
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,2600,General Surgery,Day Case,Adult,65+, 6-9 Months,6
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,2600,General Surgery,Day Case,Adult,65+, 9-12 Months,3
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 0-3 Months,73
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 3-6 Months,52
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 6-9 Months,13
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 9-12 Months,2
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+, 0-3 Months,23
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+, 3-6 Months,9
2015-07-30,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+, 6-9 Months,4
2015-07-30,South/South West Hospital Group,0607,South Tipperary General Hospital,0000,Small Volume Specialities,Day Case,Adult,65+, 0-3 Months,1
2015-07-30,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,50
2015-07-30,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,2
2015-07-30,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,14
2015-07-30,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,85
2015-07-30,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,16-64, 3-6 Months,1
2015-07-30,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,23
2015-07-30,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Inpatient,Adult,65+, 0-3 Months,1
2015-07-30,South/South West Hospital Group,0703,Mallow General Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64, 0-3 Months,2
2015-07-30,South/South West Hospital Group,0703,Mallow General Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64, 3-6 Months,1
2015-07-30,South/South West Hospital Group,0703,Mallow General Hospital,0000,Small Volume Specialities,Inpatient,Adult,65+, 3-6 Months,1
2015-07-30,South/South West Hospital Group,0703,Mallow General Hospital,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,17
2015-07-30,South/South West Hospital Group,0703,Mallow General Hospital,5000,General Medicine,Day Case,Adult,16-64, 3-6 Months,3
2015-07-30,South/South West Hospital Group,0703,Mallow General Hospital,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,6
2015-07-30,South/South West Hospital Group,0704,Bantry General Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64, 0-3 Months,1
2015-07-30,South/South West Hospital Group,0704,Bantry General Hospital,0000,Small Volume Specialities,Day Case,Adult,65+, 0-3 Months,3
2015-07-30,South/South West Hospital Group,0704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,6
2015-07-30,South/South West Hospital Group,0704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,2
2015-07-30,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,32
2015-07-30,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,4
2015-07-30,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,13
2015-07-30,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 3-6 Months,4
2015-07-30,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Child,0-15, 0-3 Months,1
2015-07-30,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Inpatient,Adult,65+, 0-3 Months,1
2015-07-30,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,31
2015-07-30,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,9
2015-07-30,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,2
2015-07-30,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64, 9-12 Months,1
2015-07-30,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,1
2015-07-30,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,15
2015-07-30,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,4
2015-07-30,South/South West Hospital Group,0726,Kerry General Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,14
2015-07-30,South/South West Hospital Group,0726,Kerry General Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,5
2015-07-30,South/South West Hospital Group,0726,Kerry General Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,109
2015-07-30,South/South West Hospital Group,0726,Kerry General Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,1
2015-07-30,South/South West Hospital Group,0726,Kerry General Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,28
2015-07-30,South/South West Hospital Group,0726,Kerry General Hospital,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,5
2015-07-30,South/South West Hospital Group,0726,Kerry General Hospital,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,3
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64, 0-3 Months,4
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64, 3-6 Months,2
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,0000,Small Volume Specialities,Day Case,Adult,65+, 0-3 Months,3
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,0000,Small Volume Specialities,Day Case,Adult,65+, 3-6 Months,2
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,0000,Small Volume Specialities,Day Case,Child,0-15, 0-3 Months,1
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,113
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,27
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 6-9 Months,1
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,38
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 3-6 Months,12
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Child,0-15, 0-3 Months,2
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Inpatient,Adult,16-64, 0-3 Months,1
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Inpatient,Adult,65+, 0-3 Months,1
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,0900,Geriatric Medicine,Day Case,Adult,16-64, 0-3 Months,2
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,0900,Geriatric Medicine,Day Case,Adult,16-64, 3-6 Months,2
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,0900,Geriatric Medicine,Day Case,Adult,16-64, 6-9 Months,1
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,0900,Geriatric Medicine,Day Case,Adult,65+, 0-3 Months,2
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,0900,Geriatric Medicine,Day Case,Adult,65+, 3-6 Months,1
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,2400,Respiratory Medicine,Day Case,Adult,16-64, 0-3 Months,10
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,2400,Respiratory Medicine,Day Case,Adult,65+, 0-3 Months,6
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,2500,Rheumatology,Day Case,Adult,16-64, 0-3 Months,3
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,2500,Rheumatology,Day Case,Adult,65+, 0-3 Months,1
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,2500,Rheumatology,Day Case,Adult,65+, 3-6 Months,1
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,58
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,2
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64, 9-12 Months,1
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,17
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,2
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Child,0-15, 0-3 Months,1
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Inpatient,Adult,16-64, 3-6 Months,1
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 0-3 Months,18
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 3-6 Months,5
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+, 0-3 Months,5
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64, 0-3 Months,22
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64, 3-6 Months,2
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,65+, 0-3 Months,7
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,65+, 3-6 Months,1
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,65+, 6-9 Months,1
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Inpatient,Adult,16-64, 0-3 Months,1
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,4
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Day Case,Adult,16-64, 3-6 Months,3
2015-07-30,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,4
2015-07-30,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,82
2015-07-30,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,19
2015-07-30,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,1
2015-07-30,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,16
2015-07-30,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,2
2015-07-30,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Inpatient,Adult,16-64, 0-3 Months,1
2015-07-30,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Inpatient,Adult,65+, 0-3 Months,1
2015-07-30,University of Limerick Hospital Group,0300,University Hospital Limerick,0000,Small Volume Specialities,Day Case,Child,0-15, 0-3 Months,1
2015-07-30,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,171
2015-07-30,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,44
2015-07-30,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,37
2015-07-30,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,16
2015-07-30,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Child,0-15, 0-3 Months,1
2015-07-30,University of Limerick Hospital Group,0300,University Hospital Limerick,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,285
2015-07-30,University of Limerick Hospital Group,0300,University Hospital Limerick,5000,General Medicine,Day Case,Adult,16-64, 3-6 Months,67
2015-07-30,University of Limerick Hospital Group,0300,University Hospital Limerick,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,61
2015-07-30,University of Limerick Hospital Group,0300,University Hospital Limerick,5000,General Medicine,Day Case,Adult,65+, 3-6 Months,10
2015-07-30,University of Limerick Hospital Group,0300,University Hospital Limerick,5000,General Medicine,Day Case,Child,0-15, 0-3 Months,1
2015-07-30,University of Limerick Hospital Group,0300,University Hospital Limerick,5000,General Medicine,Day Case,Child,0-15, 3-6 Months,1
2015-07-30,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,42
2015-07-30,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,10
2015-07-30,University of Limerick Hospital Group,0304,Nenagh Hospital,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,78
2015-07-30,University of Limerick Hospital Group,0304,Nenagh Hospital,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,25
2015-07-30,University of Limerick Hospital Group,0304,Nenagh Hospital,5000,General Medicine,Day Case,Child,0-15, 0-3 Months,1
2015-07-30,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,48
2015-07-30,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,17
2015-07-30,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Child,0-15, 0-3 Months,3
2015-07-30,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,75
2015-07-30,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,1
2015-07-30,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,11
2015-07-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,69
2015-07-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,25
2015-07-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,98
2015-07-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,22
2015-07-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,14
2015-07-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64, 9-12 Months,1
2015-07-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,34
2015-07-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,10
2015-07-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,65+, 6-9 Months,8
2015-07-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Inpatient,Adult,16-64, 0-3 Months,3
2015-08-27,Children's Hospital Group,0940,Childrens University Hospital Temple Street,0000,Small Volume Specialities,Day Case,Child,0-15, 0-3 Months,3
2015-08-27,Children's Hospital Group,0941,Our Lady's Children's Hospital Crumlin,0000,Small Volume Specialities,Day Case,Child,0-15, 0-3 Months,2
2015-08-27,Children's Hospital Group,0941,Our Lady's Children's Hospital Crumlin,0000,Small Volume Specialities,Inpatient,Child,0-15, 0-3 Months,1
2015-08-27,Children's Hospital Group,0941,Our Lady's Children's Hospital Crumlin,1906,Paed Gastro-Enterol,Day Case,Child,0-15, 0-3 Months,82
2015-08-27,Children's Hospital Group,0941,Our Lady's Children's Hospital Crumlin,1906,Paed Gastro-Enterol,Day Case,Child,0-15, 3-6 Months,52
2015-08-27,Children's Hospital Group,0941,Our Lady's Children's Hospital Crumlin,1906,Paed Gastro-Enterol,Day Case,Child,16-64, 0-3 Months,3
2015-08-27,Children's Hospital Group,0941,Our Lady's Children's Hospital Crumlin,1906,Paed Gastro-Enterol,Day Case,Child,16-64, 3-6 Months,1
2015-08-27,Children's Hospital Group,0992,Tallaght Children's Hospital,0000,Small Volume Specialities,Day Case,Child,0-15, 0-3 Months,1
2015-08-27,Children's Hospital Group,0992,Tallaght Children's Hospital,0000,Small Volume Specialities,Day Case,Child,16-64, 3-6 Months,1
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,262
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,98
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,166
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64, 9-12 Months,180
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64,12-15 Months,92
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64,15-18 Months,59
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,3
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,54
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,17
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+, 6-9 Months,26
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+, 9-12 Months,43
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+,12-15 Months,12
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+,15-18 Months,5
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Child,0-15, 0-3 Months,1
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Inpatient,Adult,16-64, 6-9 Months,2
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Inpatient,Adult,16-64, 9-12 Months,2
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Inpatient,Adult,16-64,15-18 Months,1
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Inpatient,Adult,65+, 9-12 Months,1
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,156
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64, 3-6 Months,204
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64, 6-9 Months,75
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64, 9-12 Months,69
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64,12-15 Months,49
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64,15-18 Months,27
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64,18+ Months,3
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,41
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+, 3-6 Months,47
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+, 6-9 Months,24
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+, 9-12 Months,14
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+,12-15 Months,10
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+,15-18 Months,10
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Inpatient,Adult,16-64, 0-3 Months,1
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Inpatient,Adult,16-64, 3-6 Months,1
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Inpatient,Adult,16-64, 6-9 Months,1
2015-08-27,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Inpatient,Adult,65+, 3-6 Months,1
2015-08-27,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,39
2015-08-27,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,6
2015-08-27,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,9
2015-08-27,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,17
2015-08-27,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,8
2015-08-27,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,65+, 6-9 Months,7
2015-08-27,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Inpatient,Adult,16-64, 3-6 Months,1
2015-08-27,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Inpatient,Adult,65+, 0-3 Months,1
2015-08-27,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,86
2015-08-27,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,37
2015-08-27,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,43
2015-08-27,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,16-64, 9-12 Months,15
