Archive_Date,Hospital_Group,Hospital_HIPE,Hospital_Name,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
25/07/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,10
25/07/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,3
25/07/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,1
25/07/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Inpatient,Adult,65+,  3-6 Months,1
25/07/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,1
25/07/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,244
25/07/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,83
25/07/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,1
25/07/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,1
25/07/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,67
25/07/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,15
25/07/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Day Case,Adult,16-64,  0-3 Months,1
25/07/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,26
25/07/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,14
25/07/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,1
25/07/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,2
25/07/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,22
25/07/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,3
25/07/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,1
25/07/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,65+,18+ Months,1
25/07/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,2
25/07/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,1
25/07/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,1
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,489
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,464
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,380
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,107
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,31
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 15-18 Months,20
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,15
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,215
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,148
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,114
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,38
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,19
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 15-18 Months,7
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,18+ Months,8
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0700,Gastro-Enterology,Inpatient,Adult,65+,  0-3 Months,1
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,1
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,176
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,133
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,85
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,31
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,1
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,2
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,6
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,83
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,39
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,28
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,10
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,1
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,1
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,1
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,1
25/07/2019,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,5000,General Medicine,Inpatient,Adult,16-64,  3-6 Months,1
25/07/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,54
25/07/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,58
25/07/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,32
25/07/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,6
25/07/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,1
25/07/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,16
25/07/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,12
25/07/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,6
25/07/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,2
25/07/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,1
25/07/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,31
25/07/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,52
25/07/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,25
25/07/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,23
25/07/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,14
25/07/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,4
25/07/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,20
25/07/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,5
25/07/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,5
25/07/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,3
25/07/2019,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,1
25/07/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,158
25/07/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,60
25/07/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,14
25/07/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,1
25/07/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,64
25/07/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,31
25/07/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,4
25/07/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,1
25/07/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,1
25/07/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,2
25/07/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Inpatient,Child,0-15,  3-6 Months,1
25/07/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,94
25/07/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,103
25/07/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,37
25/07/2019,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,40
25/07/2019,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,82
25/07/2019,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,6
25/07/2019,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,23
25/07/2019,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,6
25/07/2019,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,1
25/07/2019,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,1
25/07/2019,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,5
25/07/2019,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,3
25/07/2019,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,2
25/07/2019,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,8
25/07/2019,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,1
25/07/2019,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,1
25/07/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,56
25/07/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,7
25/07/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,1
25/07/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,40
25/07/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,2
25/07/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,1900,Paediatrics,Day Case,Child,0-15,  0-3 Months,4
25/07/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,1900,Paediatrics,Day Case,Child,0-15,  3-6 Months,1
25/07/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,173
25/07/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,123
25/07/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,27
25/07/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,6
25/07/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,46
25/07/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,27
25/07/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,8
25/07/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,2
25/07/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Child,0-15, 12-15 Months,1
25/07/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,1
25/07/2019,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,1
25/07/2019,Ireland East Hospital Group,0605,Wexford General Hospital,0000,Small Volume Specialities,Day Case,Adult,65+,  0-3 Months,2
25/07/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,130
25/07/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,114
25/07/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,43
25/07/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,2
25/07/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,54
25/07/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,49
25/07/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,9
25/07/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,1
25/07/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,1
25/07/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,1
25/07/2019,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,1
25/07/2019,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,89
25/07/2019,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,42
25/07/2019,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,15
25/07/2019,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,3
25/07/2019,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,36
25/07/2019,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,6
25/07/2019,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,1
25/07/2019,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,65+,  9-12 Months,1
25/07/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64,  0-3 Months,1
25/07/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,8
25/07/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,6
25/07/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,9
25/07/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,11
25/07/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,3
25/07/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 15-18 Months,1
25/07/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,1
25/07/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,3
25/07/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,1
25/07/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,5
25/07/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  0-3 Months,16
25/07/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  3-6 Months,3
25/07/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  6-9 Months,4
25/07/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  9-12 Months,1
25/07/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 12-15 Months,1
25/07/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  0-3 Months,8
25/07/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  3-6 Months,1
25/07/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  6-9 Months,1
25/07/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  9-12 Months,1
25/07/2019,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Inpatient,Adult,65+,  0-3 Months,1
25/07/2019,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0000,Small Volume Specialities,Day Case,Adult,65+,  0-3 Months,1
25/07/2019,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,209
25/07/2019,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,62
25/07/2019,Ireland East Hospital Group,0910,St. Vincent's University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,53
25/07/2019,Ireland East Hospital Group,0910,St. Vincent's University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,13
25/07/2019,Ireland East Hospital Group,0912,St. Michael's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,46
25/07/2019,Ireland East Hospital Group,0912,St. Michael's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,30
25/07/2019,Ireland East Hospital Group,0912,St. Michael's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,1
25/07/2019,Ireland East Hospital Group,0912,St. Michael's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,9
25/07/2019,Ireland East Hospital Group,0912,St. Michael's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,7
25/07/2019,Ireland East Hospital Group,0912,St. Michael's Hospital,0700,Gastro-Enterology,Inpatient,Adult,16-64,  3-6 Months,1
25/07/2019,Ireland East Hospital Group,0912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,0-15,  3-6 Months,1
25/07/2019,Ireland East Hospital Group,0912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,206
25/07/2019,Ireland East Hospital Group,0912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,211
25/07/2019,Ireland East Hospital Group,0912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,153
25/07/2019,Ireland East Hospital Group,0912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,2
25/07/2019,Ireland East Hospital Group,0912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,47
25/07/2019,Ireland East Hospital Group,0912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,41
25/07/2019,Ireland East Hospital Group,0912,St. Michael's Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,27
25/07/2019,Ireland East Hospital Group,0912,St. Michael's Hospital,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,2
25/07/2019,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,287
25/07/2019,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,39
25/07/2019,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,72
25/07/2019,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,9
25/07/2019,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,106
25/07/2019,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,48
25/07/2019,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,24
25/07/2019,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,9
25/07/2019,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,15
25/07/2019,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,1
25/07/2019,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,1
25/07/2019,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,1
25/07/2019,RCSI  Hospitals Group,0400,Louth County Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,15
25/07/2019,RCSI  Hospitals Group,0400,Louth County Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,4
25/07/2019,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,296
25/07/2019,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,41
25/07/2019,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,1
25/07/2019,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,124
25/07/2019,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,8
