Archive Date,Group,Hospital HIPE,Hospital,Specialty HIPE,Specialty,Case Type,Adult/Child,Age Categorisation,Time Bands,Count
2016-06-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,1
2016-06-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,21
2016-06-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,7
2016-06-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+, 6-9 Months,1
2016-06-30,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Day Case,Child,0-15, 3-6 Months,1
2016-06-30,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 0-3 Months,28
2016-06-30,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 3-6 Months,1
2016-06-30,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+, 0-3 Months,5
2016-06-30,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+, 3-6 Months,1
2016-06-30,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64, 0-3 Months,33
2016-06-30,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64, 3-6 Months,2
2016-06-30,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64, 6-9 Months,1
2016-06-30,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,65+, 0-3 Months,12
2016-06-30,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,65+, 6-9 Months,1
2016-06-30,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Child,0-15, 0-3 Months,1
2016-06-30,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,127
2016-06-30,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,4
2016-06-30,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,31
2016-06-30,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,1
2016-06-30,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Inpatient,Adult,16-64, 0-3 Months,2
2016-06-30,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Inpatient,Adult,65+, 0-3 Months,2
2016-06-30,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,114
2016-06-30,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,33
2016-06-30,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64, 6-9 Months,3
2016-06-30,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,21
2016-06-30,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+, 3-6 Months,10
2016-06-30,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,89
2016-06-30,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,4
2016-06-30,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,43
2016-06-30,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,2
2016-06-30,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,65+, 9-12 Months,1
2016-06-30,University of Limerick Hospital Group,0300,University Hospital Limerick,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,141
2016-06-30,University of Limerick Hospital Group,0300,University Hospital Limerick,5000,General Medicine,Day Case,Adult,16-64, 3-6 Months,1
2016-06-30,University of Limerick Hospital Group,0300,University Hospital Limerick,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,53
2016-06-30,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,31
2016-06-30,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,9
2016-06-30,University of Limerick Hospital Group,0304,Nenagh Hospital,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,84
2016-06-30,University of Limerick Hospital Group,0304,Nenagh Hospital,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,32
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,8
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,8
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Inpatient,Adult,16-64, 0-3 Months,1
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,165
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,6
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,56
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,3
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Inpatient,Adult,16-64, 0-3 Months,3
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Inpatient,Adult,16-64, 3-6 Months,34
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Inpatient,Adult,16-64, 6-9 Months,3
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Inpatient,Adult,65+, 0-3 Months,2
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Inpatient,Adult,65+, 3-6 Months,29
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Inpatient,Adult,65+, 6-9 Months,1
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Inpatient,Child,0-15, 3-6 Months,1
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,62
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,5000,General Medicine,Day Case,Adult,16-64, 3-6 Months,2
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,32
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,5000,General Medicine,Day Case,Adult,65+, 3-6 Months,1
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,5000,General Medicine,Inpatient,Adult,16-64, 0-3 Months,6
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,5000,General Medicine,Inpatient,Adult,16-64, 3-6 Months,25
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,5000,General Medicine,Inpatient,Adult,16-64, 6-9 Months,1
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,5000,General Medicine,Inpatient,Adult,65+, 0-3 Months,2
2016-06-30,University of Limerick Hospital Group,0305,Ennis Hospital,5000,General Medicine,Inpatient,Adult,65+, 3-6 Months,5
2016-06-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,17
2016-06-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,7
2016-06-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,70
2016-06-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,28
2016-06-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,31
2016-06-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,8
2016-06-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,65+, 6-9 Months,1
2016-06-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,48
2016-06-30,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,11
2016-07-28,Children's Hospital Group,0940,Childrens University Hospital Temple Street,0000,Small Volume Specialities,Inpatient,Child,0-15, 0-3 Months,2
2016-07-28,Children's Hospital Group,0940,Childrens University Hospital Temple Street,0000,Small Volume Specialities,Inpatient,Child,0-15, 3-6 Months,1
2016-07-28,Children's Hospital Group,0941,Our Lady's Children's Hospital Crumlin,0000,Small Volume Specialities,Inpatient,Child,0-15, 6-9 Months,1
2016-07-28,Children's Hospital Group,0941,Our Lady's Children's Hospital Crumlin,1906,Paed Gastro-Enterol,Day Case,Child,0-15, 0-3 Months,54
2016-07-28,Children's Hospital Group,0941,Our Lady's Children's Hospital Crumlin,1906,Paed Gastro-Enterol,Day Case,Child,0-15, 3-6 Months,12
2016-07-28,Children's Hospital Group,0941,Our Lady's Children's Hospital Crumlin,1906,Paed Gastro-Enterol,Day Case,Child,0-15, 6-9 Months,4
2016-07-28,Children's Hospital Group,0941,Our Lady's Children's Hospital Crumlin,1906,Paed Gastro-Enterol,Day Case,Child,16-64, 6-9 Months,1
2016-07-28,Children's Hospital Group,0941,Our Lady's Children's Hospital Crumlin,1906,Paed Gastro-Enterol,Inpatient,Child,0-15, 0-3 Months,1
2016-07-28,Children's Hospital Group,0992,Tallaght Children's Hospital,1906,Paed Gastro-Enterol,Day Case,Child,0-15, 0-3 Months,13
2016-07-28,Children's Hospital Group,0992,Tallaght Children's Hospital,1906,Paed Gastro-Enterol,Day Case,Child,0-15, 3-6 Months,11
2016-07-28,Children's Hospital Group,0992,Tallaght Children's Hospital,1906,Paed Gastro-Enterol,Day Case,Child,16-64, 0-3 Months,1
2016-07-28,Children's Hospital Group,0992,Tallaght Children's Hospital,1906,Paed Gastro-Enterol,Day Case,Child,16-64, 3-6 Months,1
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,198
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,173
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,115
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64, 9-12 Months,110
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64,12-15 Months,116
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64,15-18 Months,72
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,14
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,43
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,21
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+, 6-9 Months,18
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+, 9-12 Months,22
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+,12-15 Months,14
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+,15-18 Months,18
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+,18+ Months,3
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Day Case,Child,0-15, 6-9 Months,1
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Inpatient,Adult,16-64, 6-9 Months,2
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,2600,General Surgery,Inpatient,Adult,16-64, 9-12 Months,2
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,165
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64, 3-6 Months,110
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64, 6-9 Months,160
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64, 9-12 Months,79
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64,12-15 Months,133
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64,15-18 Months,131
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,58
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+, 3-6 Months,33
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+, 6-9 Months,38
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+, 9-12 Months,22
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+,12-15 Months,32
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+,15-18 Months,27
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Day Case,Child,0-15, 9-12 Months,1
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Inpatient,Adult,16-64, 6-9 Months,1
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Inpatient,Adult,16-64, 9-12 Months,18
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Inpatient,Adult,16-64,15-18 Months,1
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Inpatient,Adult,65+, 9-12 Months,2
2016-07-28,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Inpatient,Adult,65+,15-18 Months,1
2016-07-28,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,53
2016-07-28,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,38
2016-07-28,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,9
2016-07-28,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,14
2016-07-28,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,17
2016-07-28,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,65+, 6-9 Months,2
2016-07-28,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Inpatient,Adult,16-64, 0-3 Months,2
2016-07-28,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,86
2016-07-28,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,5
2016-07-28,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,2
2016-07-28,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,16-64, 9-12 Months,2
2016-07-28,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,31
2016-07-28,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,2
2016-07-28,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,65+, 9-12 Months,2
2016-07-28,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,45
2016-07-28,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,16-64, 3-6 Months,58
2016-07-28,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,16-64, 6-9 Months,35
2016-07-28,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,16-64, 9-12 Months,41
2016-07-28,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,16-64,12-15 Months,23
2016-07-28,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,16-64,15-18 Months,1
2016-07-28,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,15
2016-07-28,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,65+, 3-6 Months,7
2016-07-28,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,65+, 6-9 Months,19
2016-07-28,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,65+, 9-12 Months,12
2016-07-28,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,65+,12-15 Months,3
2016-07-28,Dublin Midlands Hospital Group,0904,St. James's Hospital,0000,Small Volume Specialities,Day Case,Adult,65+, 3-6 Months,1
2016-07-28,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,625
2016-07-28,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,343
2016-07-28,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,164
2016-07-28,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 3-6 Months,100
2016-07-28,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,18
2016-07-28,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,12
2016-07-28,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,8
2016-07-28,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,3
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0000,Small Volume Specialities,Inpatient,Adult,65+, 0-3 Months,1
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,345
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,171
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 6-9 Months,214
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 9-12 Months,177
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,12-15 Months,69
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,15-18 Months,1
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,5
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,98
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 3-6 Months,38
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 6-9 Months,41
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 9-12 Months,32
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,12-15 Months,12
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,15-18 Months,1
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,18+ Months,2
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Child,0-15, 0-3 Months,1
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,105
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,96
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,64
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,16-64, 9-12 Months,72
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,16-64,12-15 Months,19
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,46
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,23
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,65+, 6-9 Months,13
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,65+, 9-12 Months,10
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,65+,12-15 Months,3
2016-07-28,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,65+,18+ Months,1
2016-07-28,Ireland East Hospital Group,0101,St. Columcille's Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64, 0-3 Months,1
2016-07-28,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,22
2016-07-28,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,7
2016-07-28,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,61
2016-07-28,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,16-64, 3-6 Months,1
2016-07-28,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,22
2016-07-28,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,17
2016-07-28,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,2
2016-07-28,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,4
2016-07-28,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,1
2016-07-28,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Inpatient,Adult,16-64, 0-3 Months,1
2016-07-28,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Inpatient,Adult,65+, 0-3 Months,1
2016-07-28,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,5
2016-07-28,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,2
2016-07-28,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,5000,General Medicine,Inpatient,Adult,65+, 0-3 Months,1
2016-07-28,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0000,Small Volume Specialities,Day Case,Adult,16-64, 0-3 Months,1
2016-07-28,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,47
2016-07-28,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,11
2016-07-28,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,16-64,12-15 Months,4
2016-07-28,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,21
2016-07-28,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,65+, 3-6 Months,6
2016-07-28,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,65+, 9-12 Months,3
2016-07-28,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Child,0-15, 0-3 Months,1
2016-07-28,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,147
2016-07-28,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,133
